103,88,520,-892 
272,84,516,-876 
442,80,508,-880 
610,92,520,-888 
777,84,528,-892 
945,0,632,-836 
1112,108,316,-964 
1279,64,484,-896 
1444,204,600,-908 
1612,80,548,-868 
1780,64,532,-904 
1948,52,600,-852 
2115,88,528,-888 
2283,112,520,-904 
2450,120,476,-932 
2617,136,528,-864 
2782,104,488,-888 
2950,-168,1120,-752 
3118,244,940,-236 
3286,464,580,-720 
3452,824,632,-412 
3621,784,176,-160 
3788,996,8,-204 
3958,1048,348,-180 
4126,1192,24,-88 
4291,1040,20,-112 
4461,1152,-16,-156 
4630,1040,0,-52 
4797,972,-448,132 
4964,988,-360,328 
5131,1124,-12,-120 
5299,1128,-112,-220 
5466,952,-252,336 
5632,1028,-20,-40 
5800,1004,-328,208 
5968,1028,-60,-200 
6135,1640,-244,-724 
6302,892,-108,-100 
6470,912,-100,-48 
6637,1040,-88,-52 
6804,1096,-104,44 
6970,1132,28,-184 
7138,1028,-156,-4 
7306,1036,-60,-16 
7472,1044,-72,112 
7641,1092,-36,-144 
7812,992,-164,-28 
7981,1148,280,-236 
8148,1076,220,-140 
8316,980,404,-156 
8483,908,464,-116 
8652,852,740,-244 
8819,832,656,-168 
8987,776,576,-172 
9153,740,736,-228 
9320,748,700,-216 
9487,696,748,-220 
9655,712,752,-216 
9821,728,764,-224 
9989,732,792,-240 
10156,724,756,-240 
10324,780,724,-240 
10491,692,900,-276 
10656,716,696,-280 
10824,728,724,-224
