103,256,1020,-188 
272,252,968,-116 
442,212,960,-164 
610,236,1048,-104 
777,228,1016,-116 
945,220,948,-120 
1112,196,964,-192 
1279,208,916,-272 
1444,252,1044,-304 
1613,840,-120,-80 
1781,2040,-88,-48 
1948,2040,20,40 
2115,968,96,-44 
2284,304,84,-108 
2450,1444,0,-60 
2617,2040,104,92 
2784,1788,-188,64 
2951,572,-136,-16 
3118,668,-104,-72 
3286,1816,-196,-44 
3452,2040,-40,-40 
3621,1020,52,0 
3790,544,148,-32 
3960,1288,32,-80 
4128,2040,-156,-12 
4296,1592,-180,16 
4465,624,-136,40 
4632,888,-108,8 
4799,1836,-52,-68 
4967,1832,-20,-36 
5134,956,52,-36 
5301,696,72,-40 
5469,1372,-44,-4 
5635,1852,-148,-12 
5801,1196,-136,-16 
5970,684,-124,4 
6137,1084,-88,-4 
6305,1740,-72,-32 
6472,1488,12,-56 
6637,800,84,-56 
6806,972,64,-60 
6974,1528,-28,-28 
7141,1552,-148,0 
7308,960,-124,-32 
7474,820,-40,4 
7640,1308,-60,-12 
7810,1572,-12,-64 
7976,1088,28,-44 
8143,824,64,-40 
8312,1164,-4,-48 
8479,1508,-92,-28 
8648,1248,-124,-4 
8814,836,-116,-4 
8981,1056,-100,-12 
9148,1440,-52,-32 
9315,1308,4,-40 
9483,940,56,-44 
9650,976,28,-44 
9817,1352,-56,-36 
9984,1340,-88,-16 
10152,976,-88,-8 
10317,944,-84,-16 
10483,1236,-68,-28 
10654,1360,-28,-36 
10821,1036,20,-36 
10988,940,40,-60 
11155,1180,4,-36 
11323,1316,-80,-16 
11488,1112,-104,-4 
11662,920,-104,-16 
11831,1108,-68,-20 
11998,1300,-16,-32 
12165,1156,20,-32 
12332,960,32,-44 
12498,1052,0,-24 
12666,1268,-52,-32 
12834,1164,-84,-8 
13001,968,-92,-12 
13166,1000,-88,-4 
13336,1212,-36,-24 
13503,1212,8,-28 
13668,1020,24,-32 
13836,1012,16,-28 
14004,1176,-20,-40 
14172,1184,-80,-4 
14339,1032,-72,-16 
14506,984,-72,-20 
14674,1084,-108,-52 
14841,1172,-36,0 
15007,1052,20,-44 
15173,1004,40,-32 
15343,1100,0,-32 
15510,1156,-84,-16 
15677,1428,-544,840 
15844,1240,444,-252 
16012,1124,700,-228 
16177,952,444,-240 
16346,868,400,-100 
16513,868,540,-180 
16681,824,572,-352 
