103,528,908,-284 
272,504,936,-288 
442,576,864,-336 
610,504,944,-220 
778,-296,152,-120 
947,2040,-248,28 
1115,1300,-12,-16 
1283,588,88,40 
1451,2040,-124,24 
1619,1164,-192,16 
1787,684,-136,32 
1953,2040,-232,56 
2121,1204,-16,-28 
2288,704,44,-16 
2456,2040,-184,12 
2622,1176,-156,28 
2790,820,-208,28 
2958,2040,-208,24 
3125,1040,20,4 
3290,824,32,-4 
3456,2024,-188,-40 
3624,1024,-180,24 
3792,1020,-120,20 
3966,2000,-176,4 
4134,888,20,-36 
4301,1028,-12,-20 
4469,1872,-216,44 
4635,752,-176,28 
4803,1224,-180,16 
4970,1820,-116,-20 
5136,748,40,4 
5304,1252,-44,24 
5472,1756,-224,28 
5639,680,-148,24 
5807,1456,-168,52 
5974,1592,-92,-4 
6141,692,44,-24 
6308,1492,-100,-4 
6356,1756,-208,28 
6523,772,-152,40 
6689,1260,-180,16 
6858,1696,-124,-20 
7025,756,32,12 
7192,1440,-84,16 
7360,1496,-196,24 
7527,724,-152,20 
7698,1496,-180,12 
7866,1432,-64,8 
8034,780,24,-24 
8205,1632,-132,-4 
8372,1224,-212,40 
8540,820,-148,44 
8707,1640,-188,0 
8874,1148,-16,-12 
9042,968,4,4 
9207,1660,-152,8 
9375,952,-156,24 
9543,1036,-168,20 
9711,1632,-120,-4 
9878,900,0,16 
10045,1220,-56,-8 
10212,1540,-184,8 
10378,940,-320,44 
10545,848,876,-568 
10714,816,452,-72 
10881,740,532,-92 
11048,784,768,136 
